site,block,warming_treatment,plot_id,species,plant_id,phylo,year,doy,photosyn,gs,ci,soil_water,tleaf,VPG,percent_stomatal_limitation,Agmax,Vcmax25
hwrc,k,ambient,k6,pinba,7440,gymno,2010,188,15.86666667,0.226666667,268.6666667,0.16482375,31.10333333,2.412612785,0.155204073,18.7816562,68.51858819
hwrc,k,ambient,k6,pinba,7443,gymno,2011,172,6.08169542,0.14434267,318.6699097,0.122041125,18.22021673,0.981557441,0.67618961,18.7816562,22.58928647
hwrc,k,ambient,k6,pinba,7444,gymno,2011,213,6.20543669,NA,NA,0.092193775,37.37842307,2.681588194,0.669601199,18.7816562,NA
hwrc,k,ambient,k6,pinst,7450,gymno,2011,172,5.363905583,0.149051207,328.1821693,0.122041125,18.0196616,0.931146943,0.592881398,13.17528985,19.43531283
hwrc,k,ambient,k6,pinst,7452,gymno,2011,241,0.17241092,0.001725007,218.3504993,0.08308945,30.77901843,3.037582579,0.98691407,13.17528985,0.909216367
hwrc,k,ambient,k6,pinst,7457,gymno,2010,219,11.93333333,0.188,278,0.162207875,30.14666667,2.369810331,0.094264076,13.17528985,49.95470919
hwrc,k,ambient,k6,poptr,7459,angio,2009,225,15.8,0.286,274,0.138479,31.28,1.715520717,0.215686275,20.145,67.01601659
hwrc,k,ambient,k6,poptr,7462,angio,2011,238,7.503642603,0.083965203,235.950435,0.085969313,27.35883583,1.45498293,0.627518362,20.145,36.63931443
hwrc,k,ambient,k6,poptr,7463,angio,2009,196,14.58457593,0.341761488,302.6485025,0.154838625,20.08436871,0.75950877,0.276020058,20.145,56.62542118
hwrc,k,ambient,k6,poptr,7464,angio,2011,265,8.38666091,0.17315124,304.7029433,0.117124375,10.4143524,0.663581277,0.583685237,20.145,32.3710879
hwrc,k,ambient,k6,poptr,7466,angio,2011,172,17.21854417,0.403778117,296.643142,0.122041125,20.35979653,1.018925201,0.145269587,20.145,68.03204134
hwrc,k,ambient,k6,poptr,7468,angio,2010,187,21.6,0.434666667,279.3333333,0.17294925,30.77333333,1.605412641,-0.072226359,20.145,90.03112893
hwrc,k,ambient,k6,poptr,7469,angio,2009,177,7.67501028,0.319944632,338.4390171,0.14912175,27.88566971,1.480578117,0.619011652,20.145,27.10684711
hwrc,k,ambient,k6,quema,7470,angio,2011,213,15.18528443,0.261679507,267.845581,0.092193775,28.91546503,2.188305532,0.175837858,18.42511765,65.76075072
hwrc,k,ambient,k6,quema,7471,angio,2009,244,13.48822293,0.340152845,300.2278451,0.158459,27.6282107,1.942006376,0.267943728,18.42511765,52.73620464
hwrc,k,ambient,k6,quema,7475,angio,2009,226,3.03,0.026033333,195.3333333,0.130207375,33.19666667,2.332787168,0.835550575,18.42511765,17.93902002
hwrc,k,ambient,k6,quema,7476,angio,2011,241,6.87045785,0.049630287,155.3994853,0.08308945,29.79062843,2.392410787,0.627114574,18.42511765,52.69692702
hwrc,k,ambient,k6,quema,7478,angio,2009,195,8.862615809,0.073106456,182.0029331,0.098899375,25.75870514,1.740753343,0.518992715,18.42511765,56.65809167
hwrc,k,ambient,k6,queru,7481,angio,2009,226,9.976666667,0.109,225.3333333,0.130207375,29.52,1.874702065,0.325455018,14.79021701,50.97606795
hwrc,k,ambient,k6,queru,7485,angio,2011,265,9.4972218,0.287564803,326.080538,0.117124375,11.1690849,0.642113791,0.357871369,14.79021701,34.59763114
hwrc,k,ambient,k6,queru,7487,angio,2009,195,9.684557929,0.089690245,201.7502004,0.098899375,25.95264339,1.757499116,0.34520515,14.79021701,55.40811568
hwrc,k,ambient,k6,queru,7489,angio,2010,219,12.9,0.257,285.3333333,0.162207875,30.26666667,2.073110037,0.127801844,14.79021701,52.75297064
hwrc,k,ambient,k6,queru,7491,angio,2010,187,18.46666667,0.204333333,213.3333333,0.17294925,32.20333333,1.925085616,-0.24857307,14.79021701,99.71402881
hwrc,k,ambient,k6,rhaca,7494,angio,2011,213,8.420487623,0.10167684,236.809409,0.092193775,30.59294953,2.758544718,0.463458161,15.694,40.97086847
hwrc,k,ambient,k6,rhaca,7497,angio,2009,195,3.223421228,0.02645221,190.0879481,0.098899375,26.07294718,1.886725495,0.794608052,15.694,19.65054476
hwrc,k,ambient,k6,rhaca,7498,angio,2011,172,4.098309743,0.161401403,343.650835,0.122041125,20.375693,1.2217736,0.738861365,15.694,14.29375306
hwrc,k,ambient,k6,rhaca,7499,angio,2010,219,9.676666667,0.324,323.6666667,0.162207875,30.71,2.058405447,0.383416168,15.694,35.47234088
hwrc,k,ambient,k6,rhaca,7501,angio,2009,244,2.223150357,0.108269389,347.9111963,0.158459,27.48345184,2.234211668,0.85834393,15.694,7.676045897
hwrc,k,ambient,k6,rhaca,7502,angio,2010,187,22.96666667,0.434333333,285,0.17294925,32.01333333,1.921514191,-0.463404273,15.694,94.01747567
hwrc,k,warmed,k7,abiba,7503,gymno,2011,238,1.922716537,0.01037446,81.01815233,0.072436013,29.30259447,2.680484819,0.834779606,11.63728334,39.73057684
hwrc,k,warmed,k7,abiba,7505,gymno,2011,214,6.17231536,NA,NA,0.07743665,29.37161317,1.807998358,0.469608569,11.63728334,NA
hwrc,k,warmed,k7,abiba,7506,gymno,2011,265,3.05645621,0.07661546,326.5613013,0.081273875,11.6887299,0.750261497,0.737356553,11.63728334,11.12066791
hwrc,k,ambient,k6,aceru,7514,angio,2010,219,9.376666667,0.114333333,238.6666667,0.162207875,31.92,2.616112734,0.234901276,12.25549903,45.27832441
hwrc,k,warmed,k7,aceru,7515,angio,2011,171,10.09666667,0.173666667,281.6666667,0.097755575,19.97,1.24101644,0.176152139,12.25549903,41.77011814
hwrc,k,warmed,k7,aceru,7517,angio,2009,225,10.2,0.169,275,0.090718375,29.06666667,1.575711186,0.167720549,12.25549903,43.12048391
hwrc,k,warmed,k7,aceru,7519,angio,2011,238,0.3474356,0.00467838,259.3029553,0.072436013,35.22454453,3.124940742,0.971650636,12.25549903,1.550443168
hwrc,k,warmed,k7,aceru,7520,angio,2009,196,4.88127038,0.07569394,283.9304776,0.106236,19.75099436,0.911392316,0.601707742,12.25549903,20.04949866
hwrc,k,warmed,k7,aceru,7521,angio,2011,214,7.556221647,0.07893192,222.271897,0.07743665,26.74685037,1.889665164,0.383442353,12.25549903,39.14021377
hwrc,k,warmed,k7,aceru,7522,angio,2009,176,8.054471865,0.143857938,284.4685076,0.138353625,27.34116936,1.82777178,0.342787116,12.25549903,33.02723687
hwrc,k,warmed,k7,aceru,7523,angio,2010,187,12.63333333,0.209666667,271,0.17135875,32.38333333,1.993628112,-0.030829777,12.25549903,54.1252686
hwrc,k,warmed,k7,acesa,7525,angio,2009,177,5.403333333,0.069533333,251.6666667,0.123800125,33.95666667,2.943467304,0.513637073,11.10967352,24.7993777
hwrc,k,warmed,k7,acesa,7528,angio,2011,171,5.05,0.0835,285.6666667,0.097755575,20.12,1.360393176,0.545441188,11.10967352,20.6298444
hwrc,k,warmed,k7,acesa,7532,angio,2009,196,1.976855153,0.101294492,360.8588848,0.106236,18.18161774,0.765871648,0.822060014,11.10967352,6.627080482
hwrc,k,warmed,k7,acesa,7533,angio,2009,225,3.633333333,0.033366667,209.3333333,0.090718375,28.83666667,1.79970031,0.672957686,11.10967352,20.00397754
hwrc,k,warmed,k7,acesa,7534,angio,2009,244,4.561789659,0.055891504,248.9938199,0.10777775,28.93876839,2.293472777,0.589385804,11.10967352,21.15009522
hwrc,k,warmed,k7,acesa,7535,angio,2011,214,6.84,0.073166667,224.3333333,0.07743665,28.98,2.320489936,0.384320342,11.10967352,35.10454402
hwrc,k,warmed,k7,betpa,7536,angio,2010,187,17.96666667,0.323,265.6666667,0.17135875,31.09333333,2.384746894,0.149793364,21.13211766,78.3932219
hwrc,k,warmed,k7,betpa,7537,angio,2009,176,14.16666667,0.404,308.6666667,0.138353625,30.08333333,1.788716476,0.329614434,21.13211766,54.0738608
hwrc,k,warmed,k7,betpa,7538,angio,2009,196,6.960963592,0.164690346,315.8529937,0.106236,18.79687246,0.791813474,0.670597916,21.13211766,26.05111958
hwrc,k,warmed,k7,betpa,7540,angio,2010,251,13.57526268,0.246210806,284.5302529,0.157876,14.95404243,0.693023901,0.357600459,21.13211766,55.65435307
hwrc,k,warmed,k7,betpa,7541,angio,2011,241,14.56244727,0.09628002,126.6791357,0.073890188,24.49625203,1.611674415,0.310885568,21.13211766,145.0083602
hwrc,k,warmed,k7,betpa,7543,angio,2011,172,15.13333333,0.282333333,281.3333333,0.0961772,20.42333333,1.138994925,0.283870477,21.13211766,62.67355616
hwrc,k,warmed,k7,betpa,7544,angio,2011,265,9.999634147,0.163604717,281.2042617,0.081273875,10.99177453,0.72844222300000006,0.526803972,21.13211766,41.42981363
hwrc,k,warmed,k7,betpa,7545,angio,2009,225,18.13333333,0.196333333,213,0.090718375,28.62333333,1.495446205,0.141906475,21.13211766,98.07087238
hwrc,k,warmed,k7,picgl,7548,gymno,2011,214,3.077006883,NA,NA,0.07743665,28.99073917,1.89510675,0.810028941,16.19724024,NA
hwrc,k,warmed,k7,picgl,7550,gymno,2011,238,0.01607419,0.002183883,369.694925,0.072436013,27.67097347,2.522994538,0.999007597,16.19724024,0.052857645
hwrc,k,ambient,k6,pinba,7558,gymno,2010,219,15.13333333,0.302666667,297.6666667,0.162207875,31.07333333,2.742302336,0.194249262,18.7816562,59.61295608
hwrc,k,warmed,k7,pinba,7561,gymno,2011,172,7.48326408,0.180244987,321.581422,0.0961772,19.10414063,1.097248739,0.601565272,18.7816562,27.58187793
hwrc,k,warmed,k7,pinba,7563,gymno,2011,213,2.322159747,NA,NA,0.077139675,37.5273374,3.247635857,0.876360225,18.7816562,NA
hwrc,k,ambient,k6,pinba,7567,gymno,2011,241,8.22012893,0.073468067,133.106586,0.08308945,30.22006797,1.795022089,0.562332052,18.7816562,76.60688136
hwrc,k,warmed,k7,pinst,7571,gymno,2011,241,0.01063073,2.5184e-4,310.5755083,0.073890188,30.64643353,3.159747535,0.999193131,13.17528985,0.040362696000000003
hwrc,k,warmed,k7,pinst,7573,gymno,2011,265,4.679758893,0.09529393,308.3253263,0.081273875,11.37741183,0.701586089,0.644807898,13.17528985,17.87957253
hwrc,k,warmed,k7,pinst,7574,gymno,2011,213,0.883082663,NA,NA,0.077139675,38.63178763,3.758981876,0.932974328,13.17528985,NA
hwrc,k,warmed,k7,pinst,7576,gymno,2011,172,8.3410989699999991,0.166531323,306.575721,0.0961772,19.0515277,1.078452397,0.366913437,13.17528985,32.02500889
hwrc,k,warmed,k7,pinst,7578,gymno,2010,251,6.48151942,0.099863405,286.1062643,0.157876,15.57329559,0.955067218,0.50805489,13.17528985,26.44147297
hwrc,k,warmed,k7,pinst,7579,gymno,2010,219,8.29,0.0998,253,0.13658975,26.78333333,1.765705885,0.370791831,13.17528985,37.85864617
hwrc,k,warmed,k7,poptr,7580,angio,2009,225,12.03333333,0.099866667,180,0.090718375,27.46666667,1.521186435,0.402664019,20.145,77.87793676
hwrc,k,warmed,k7,poptr,7581,angio,2011,238,12.11651387,0.12057017,209.5657157,0.072436013,29.392608,1.672476538,0.398534928,20.145,66.63336692
hwrc,k,ambient,k6,poptr,7582,angio,2010,219,12.45,0.23425,280.75,0.162207875,30.2,2.187269507,0.38198064,20.145,51.65705134
hwrc,k,warmed,k7,poptr,7583,angio,2011,172,3.950722643,0.028429867,166.438502,0.0961772,20.17909877,1.388719848,0.803885697,20.145,27.94520709
hwrc,k,warmed,k7,poptr,7587,angio,2009,177,10.33215285,0.233938951,300.5921512,0.123800125,29.0998586,1.761682813,0.487110804,20.145,40.35391623
hwrc,k,warmed,k7,poptr,7588,angio,2009,196,6.779606436,0.122167747,294.1754984,0.106236,18.87508901,0.849663014,0.663459596,20.145,26.98420587
hwrc,k,warmed,k7,poptr,7589,angio,2010,187,14.16666667,0.209666667,252.3333333,0.17135875,30.88666667,2.546091047,0.29676512,20.145,64.85752411
hwrc,k,warmed,k7,quema,7592,angio,2009,244,13.19943322,0.221421568,271.1320166,0.10777775,27.64541372,1.596623799,0.283617426,18.42511765,56.52544914
hwrc,k,warmed,k7,quema,7593,angio,2009,226,5.783333333,0.046866667,182.6666667,0.088644438,28.95666667,1.891604898,0.686116884,18.42511765,36.82408539
hwrc,k,warmed,k7,quema,7594,angio,2011,172,10.66666667,0.243333333,304,0.0961772,19.99333333,1.132653454,0.421080133,18.42511765,41.25403289
hwrc,k,warmed,k7,quema,7596,angio,2011,213,9.235089557,0.074906723,174.6166293,0.077139675,27.7630933,2.367241384,0.498777173,18.42511765,61.83675469
hwrc,k,warmed,k7,quema,7597,angio,2009,195,5.040452127,0.034321424,148.1853835,0.085021625,25.14776421,1.799919481,0.726435824,18.42511765,40.96618058
hwrc,k,warmed,k7,quema,7600,angio,2011,241,16.73139793,0.173416727,207.624177,0.073890188,27.90565683,1.836947901,0.091924499,18.42511765,92.90184357
hwrc,k,warmed,k7,queru,7603,angio,2010,219,15.66666667,0.344666667,292.6666667,0.13658975,26.76333333,1.31244026,-0.059258742,14.79021701,62.63980559
hwrc,k,warmed,k7,queru,7604,angio,2011,241,9.703807953,0.07975588,177.899381,0.073890188,27.59715147,1.930601585,0.343903612,14.79021701,63.62915453
hwrc,k,warmed,k7,queru,7606,angio,2009,195,4.112092357,0.027346168,143.6142275,0.085021625,26.29538918,1.921651506,0.721972142,14.79021701,34.75202373
hwrc,k,warmed,k7,queru,7607,angio,2011,214,11.33333333,0.0913,168,0.07743665,29.90666667,2.447137836,0.233727719,14.79021701,79.30541928
hwrc,k,warmed,k7,queru,7608,angio,2010,251,15.37323124,0.387347818,305.9024679,0.157876,15.14789995,0.642131443,-0.039418909,14.79021701,59.13660825
hwrc,k,warmed,k7,queru,7610,angio,2011,172,7.36,0.135,292,0.0961772,20.24333333,1.268899352,0.502373765,14.79021701,29.48669971
hwrc,k,warmed,k7,queru,7612,angio,2010,187,19.5,0.304666667,249,0.17135875,30.71666667,2.308483468,-0.318439073,14.79021701,90.40686991
hwrc,k,warmed,k7,rhaca,7615,angio,2011,213,10.1472442,0.122584503,234.9960777,0.077139675,28.74560993,2.403972192,0.353431617,15.694,49.74402759
hwrc,k,warmed,k7,rhaca,7617,angio,2009,195,3.11244623,0.027387296,203.3229668,0.085021625,25.85751216,1.882838904,0.801679226,15.694,17.66280369
hwrc,k,warmed,k7,rhaca,7618,angio,2009,244,3.978624667,0.102243857,319.6753552,0.10777775,28.06402651,1.849316688,0.746487532,15.694,14.73840928
hwrc,k,warmed,k7,rhaca,7623,angio,2011,172,11.20730497,0.15927493,261.6789483,0.0961772,20.4521046,1.230248066,0.28588601,15.694,49.59000429
hwrc,l,ambient,l1,abiba,7753,gymno,2011,214,6.950024097,NA,NA,0.07170355,27.6528721,1.164551263,0.402779507,11.63728334,NA
hwrc,l,ambient,l1,abiba,7754,gymno,2011,238,3.991219027,0.027297777,137.267422,0.066209413,26.31668787,2.186357131,0.657031722,11.63728334,35.7315023
hwrc,l,ambient,l1,aceru,7756,angio,2009,225,5.389609143,0.107184379,300.3592048,0.09884805,28.92531872,1.525887768,0.56022932,12.25549903,21.06423599
hwrc,l,ambient,l1,aceru,7758,angio,2010,218,7.443333333,0.0795,231.3333333,0.1414825,23.16,1.343455622,0.39265359,12.25549903,37.05516345
hwrc,l,ambient,l1,aceru,7759,angio,2009,176,5.476666667,0.140666667,314,0.1354355,31.25,2.564038591,0.553125772,12.25549903,20.59936379
hwrc,l,ambient,l1,aceru,7760,angio,2011,238,1.19201377,0.0100409,196.64598229999999,0.066209413,27.73551117,2.140471817,0.902736415,12.25549903,7.00710012
hwrc,l,ambient,l1,aceru,7762,angio,2011,171,6.813333333,0.166333333,316,0.087041838,17.38666667,0.997559537,0.444059086,12.25549903,25.48851191
hwrc,l,ambient,l1,aceru,7763,angio,2010,251,4.714700318,0.104185378,315.5686814,0.168642625,14.32523505,0.808286864,0.615299197,12.25549903,17.65812008
hwrc,l,ambient,l1,aceru,7764,angio,2011,213,3.356666667,0.046133333,267.3333333,0.068779,24.41333333,2.008698957,0.726109344,12.25549903,14.56185285
hwrc,l,ambient,l1,aceru,7765,angio,2010,186,6.2867262,0.130359533,296.7524174,0.165030375,34.00651677,2.208921715,0.487028135,12.25549903,24.83140746
hwrc,l,ambient,l1,acesa,7767,angio,2011,171,5.813333333,0.118,303.6666667,0.087041838,17.73,1.081087311,0.476732298,11.10967352,22.50485618
hwrc,l,ambient,l1,acesa,7768,angio,2009,225,2.719229046,0.068442031,319.2009828,0.09884805,28.47014364,2.002059884,0.755237718,11.10967352,10.08579543
hwrc,l,ambient,l1,acesa,7770,angio,2011,238,2.18862383,0.0186475,195.980755,0.066209413,28.1658516,2.203006117,0.802998367,11.10967352,12.91203929
hwrc,l,ambient,l1,acesa,7773,angio,2009,196,2.709964202,0.044775457,291.9377282,0.12113225,21.53077761,1.016183698,0.756071662,11.10967352,10.85909783
hwrc,l,ambient,l1,acesa,7775,angio,2009,177,1.704157401,0.030687418,289.6073566,0.123341625,34.20991643,3.281432425,0.846605987,11.10967352,6.877347356
hwrc,l,ambient,l1,acesa,7776,angio,2009,244,1.999322182,0.024512616,249.2269506,0.113456125,30.65480423,2.726563862,0.82003772,11.10967352,9.261333067
hwrc,l,ambient,l1,betpa,7779,angio,2009,196,16.07357085,0.317394658,285.4113247,0.12113225,20.87389946,0.848848408,0.239377184,21.13211766,65.71486272
hwrc,l,ambient,l1,betpa,7780,angio,2010,186,18.16199577,0.313384258,258.2755829,0.165030375,37.00761032,2.895115321,0.14055013,21.13211766,81.3495907
hwrc,l,ambient,l1(2),betpa,7782,angio,2009,251,15.6962573,0.458670087,313.8915171,NA,16.78084564,0.680249922,0.257232164,21.13211766,59.05570319
hwrc,l,ambient,l1,betpa,7784,angio,2010,218,15.73333333,0.379333333,300,0.1414825,23.31333333,1.048954705,0.255477677,21.13211766,61.55488592
hwrc,l,ambient,l1,betpa,7785,angio,2011,171,15.3170661,0.242425937,265.0065357,0.087041838,19.72820027,1.102404602,0.275175998,21.13211766,66.98601759
hwrc,l,ambient,l1,betpa,7786,angio,2009,225,17.70080348,0.400098943,290.3324888,0.09884805,28.16127205,1.213464664,0.162374365,21.13211766,71.27572547
hwrc,l,ambient,l1,betpa,7788,angio,2011,214,9.975161927,0.10732465,224.1616107,0.07170355,24.75061417,1.73056858,0.52796203,21.13211766,51.23411769
hwrc,l,ambient,l1,picgl,7794,gymno,2011,238,3.828522653,0.025415067,131.6922207,0.066209413,26.30282087,2.229482889,0.763631175,16.19724024,36.18704444
hwrc,l,ambient,l1,picgl,7799,gymno,2011,214,8.460779693,NA,NA,0.07170355,27.53267797,1.17265382,0.477640662,16.19724024,NA
hwrc,l,ambient,l1,pinba,7800,gymno,2011,213,4.085857257,NA,NA,0.068779,21.37715403,0.786250272,0.782454901,18.7816562,NA
hwrc,l,ambient,l1,pinba,7802,gymno,2010,251,16.20870421,0.345310955,312.6453149,0.168642625,16.83391953,0.998638153,0.136992817,18.7816562,61.19160164
hwrc,l,ambient,l1,pinba,7806,gymno,2011,171,17.3570491,0.410959863,309.8084147,0.087041838,18.75483893,1.128483005,0.075850984,18.7816562,66.04133145
hwrc,l,ambient,l1,pinba,7807,gymno,2010,218,20.2,0.378,299.3333333,0.1414825,22.33333333,1.320979522,-0.075517504,18.7816562,79.18385635
hwrc,l,ambient,l1,pinst,7811,gymno,2011,213,4.12596824,NA,NA,0.068779,21.91778563,0.718233282,0.68684042,13.17528985,NA
hwrc,l,ambient,l1,pinst,7812,gymno,2011,241,1.25124779,0.00817123,128.6984597,0.06343655,21.93159807,1.289247619,0.90503072,13.17528985,12.195764520000001
hwrc,l,ambient,l1,pinst,7813,gymno,2011,263,5.2065265,0.027268443,65.13841293,0.078206138,21.35043907,0.828825742,0.604826417,13.17528985,180.258317
hwrc,l,ambient,l1,pinst,7814,gymno,2010,188,10.9199542,0.230428493,309.4154886,0.140369125,26.40952937,1.540636173,0.171179206,13.17528985,41.59438887
hwrc,l,ambient,l1,pinst,7815,gymno,2011,171,9.765209513,0.197088207,303.1742183,0.087041838,18.77481397,1.220376394,0.258823933,13.17528985,37.85684571
hwrc,l,ambient,l1,pinst,7818,gymno,2010,218,9.33,0.217,319,0.1414825,21.68333333,1.249274346,0.291856187,13.17528985,34.62406091
hwrc,l,ambient,l1,pinst,7820,gymno,2010,251,12.54718872,0.185210896,280.3557574,0.168642625,18.12320042,1.146565798,0.047672662,13.17528985,52.12617657
hwrc,l,ambient,l1,poptr,7822,angio,2011,171,9.802457999,0.125631163,256.1834333,0.087041838,18.95983827,1.214486514,0.513404914,20.145,44.24203423
hwrc,l,ambient,l1,poptr,7824,angio,2010,218,12.6,0.283666667,296.3333333,0.1414825,26.52,1.734986323,0.374534624,20.145,49.82941048
hwrc,l,ambient,l1,poptr,7826,angio,2009,196,7.69478814,0.147035246,296.1184999,0.12113225,21.31532288,1.040097364,0.618029876,20.145,30.45007083
hwrc,l,ambient,l1,poptr,7831,angio,2010,186,15.94719124,0.300883713,274.9630522,0.165030375,35.53028234,2.210900381,0.208379685,20.145,67.42495326
hwrc,l,ambient,l1,poptr,7832,angio,2011,213,16.36666667,0.308333333,277.6666667,0.068779,23.71666667,1.538798978,0.187556879,20.145,68.58764371
hwrc,l,ambient,l1,quema,7833,angio,2009,195,1.487085944,0.016363773,242.6813482,0.071853725,25.68073082,1.780442607,0.919290288,18.42511765,7.066103343
hwrc,l,ambient,l1,quema,7834,angio,2011,171,9.903821317,0.440703897,340.702052,0.087041838,20.11807823,0.873694868,0.462482601,18.42511765,34.78705428
hwrc,l,ambient,l1,quema,7838,angio,2009,226,14.72910061,0.285436341,283.1211533,0.09124945,28.65845203,1.673229518,0.200596659,18.42511765,60.6536664
hwrc,l,ambient,l1,quema,7840,angio,2009,244,5.918894944,0.535923154,365.4192819,0.113456125,16.43065929,0.879773008,0.678759449,18.42511765,19.64408142
hwrc,l,ambient,l1,queru,7844,angio,2011,171,5.77670701,0.19201478,334.2864163,0.087041838,20.1733545,1.042717117,0.609423783,14.79021701,20.61191864
hwrc,l,ambient,l1,queru,7845,angio,2011,263,8.414453717,0.123501603,270.8735473,0.078206138,17.8329913,0.970482893,0.431079766,14.79021701,36.06561856
hwrc,l,ambient,l1,queru,7849,angio,2011,241,10.25692237,0.178705507,282.461552,0.06343655,21.098025,1.292576664,0.306506297,14.79021701,42.32589265
hwrc,l,ambient,l1,queru,7850,angio,2009,195,4.776332451,0.055060277,243.815428,0.071853725,25.27000999,1.688492436,0.677061368,14.79021701,22.59395838
hwrc,l,ambient,l1,queru,7853,angio,2010,251,8.84623505,0.308482718,335.7658551,0.168642625,14.08680725,0.644217373,0.401886055,14.79021701,31.44895465
hwrc,l,ambient,l1,queru,7854,angio,2010,186,12.33013282,0.206446517,267.0391107,0.165030375,35.93913778,2.621879484,0.166331853,14.79021701,53.54467758
hwrc,l,ambient,l1,rhaca,7857,angio,2009,226,4.89527782,0.209599217,343.4815746,0.09124945,28.81696701,1.6547053,0.68807966,15.694,17.08024932
hwrc,l,ambient,l1,rhaca,7858,angio,2011,213,6.843076527,0.128605427,292.7738133,0.068779,23.47336767,1.760209306,0.563968617,15.694,27.35173672
hwrc,l,ambient,l1,rhaca,7859,angio,2011,238,10.41631723,0.170421393,276.9092793,0.066209413,24.6061694,1.24294527,0.336286655,15.694,43.7595722
hwrc,l,ambient,l1,rhaca,7861,angio,2010,218,8.91,0.24,316.6666667,0.1414825,24.96,1.339497384,0.432267108,15.694,33.27232568
hwrc,l,ambient,l1,rhaca,7862,angio,2011,171,5.990398523,0.1171806,299.3171777,0.087041838,19.9466375,1.263057228,0.618300081,15.694,23.48342671
hwrc,l,ambient,l1,rhaca,7864,angio,2009,195,2.913422873,0.041261241,273.441636,0.071853725,24.72513771,1.653426034,0.814360719,15.694,12.38030524
hwrc,l,ambient,l1,rhaca,7865,angio,2010,186,3.899067674,0.139104042,327.443252,0.165030375,36.66541163,3.019635093,0.751556794,15.694,14.15439093
hwrc,k,ambient,k6,queru,7874,angio,2011,172,13.23333333,0.212,256.3333333,0.122041125,18.75666667,1.038045349,0.105264424,14.79021701,59.69404405
hwrc,l,warmed,l3,abiba,7990,gymno,2011,214,5.74342275,NA,NA,0.076819113,28.05199367,1.785029917,0.506463615,11.63728334,NA
hwrc,l,warmed,l3,abiba,7991,gymno,2011,238,0.44280684,0.0053892,250.5061147,0.07655875,26.45163217,2.428575419,0.961949295,11.63728334,2.04124222
hwrc,l,warmed,l3,aceru,8000,angio,2011,213,3.776666667,0.027966667,168.3333333,0.0758228,24.58,2.093996041,0.691839014,12.25549903,26.36709306
hwrc,l,warmed,l3,aceru,8001,angio,2009,196,1.199170914,0.171273844,380.2250749,0.1265475,19.81077194,1.012364471,0.902152421,12.25549903,3.85711416
hwrc,l,warmed,l3,aceru,8002,angio,2009,225,7.792251428,0.078052958,217.5160671,0.088161,29.8411026,1.887761191,0.364183261,12.25549903,41.25232511
hwrc,l,warmed,l3,betpa,8005,angio,2009,176,8.21,0.144666667,281.3333333,0.127204875,30.26666667,2.214122301,0.611491847,21.13211766,34.00109446
hwrc,l,warmed,l3,aceru,8006,angio,2009,243,5.816402044,0.131933903,311.6679231,0.10380975,19.71064631,1.031484622,0.525404716,12.25549903,22.01724623
hwrc,l,warmed,l3,aceru,8007,angio,2011,171,6.05,0.055933333,211,0.088421925,18.16333333,1.207778706,0.506344051,12.25549903,33.03844801
hwrc,l,warmed,l3,aceru,8008,angio,2010,251,13.90857986,0.174902477,242.8869744,0.157425125,20.2171332,1.128469045,-0.134884824,12.25549903,66.03479765
hwrc,l,warmed,l3,acesa,8009,angio,2009,196,2.048004836,0.026328031,264.4806729,0.1265475,21.9026502,1.196592543,0.815655714,11.10967352,8.972982465
hwrc,l,warmed,l3,acesa,8011,angio,2009,225,1.910836234,0.019728461,230.3626768,0.088161,31.83201504,2.188423656,0.828002485,11.10967352,9.552198772
hwrc,l,warmed,l3,acesa,8013,angio,2011,238,3.680764713,0.03219244,199.58181,0.07655875,26.5482292,2.06949831,0.66868831,11.10967352,21.29973831
hwrc,l,warmed,l3,acesa,8014,angio,2011,171,4.4,0.043,223.3333333,0.088421925,18.55333333,1.267660705,0.603948758,11.10967352,22.68292001
hwrc,l,warmed,l3,acesa,8015,angio,2009,177,4.184798059,0.053063467,248.3970222,0.11475375,33.84455109,3.064056153,0.623319439,11.10967352,19.44657066
hwrc,l,warmed,l3,acesa,8016,angio,2009,244,2.879271971,0.0234228,183.0985823,0.09925505,31.64635277,2.907044888,0.740831991,11.10967352,18.28543088
hwrc,l,warmed,l3,betpa,8020,angio,2011,171,20.17626357,0.282600443,244.4094107,0.088421925,20.7045822,1.14159875,0.045232291,21.13211766,95.21919348
hwrc,l,warmed,l3,betpa,8021,angio,2009,225,8.125350394,0.060158751,160.5160564,0.088161,30.87671852,2.145750201,0.615497579,21.13211766,59.96207272
hwrc,l,warmed,l3,betpa,8023,angio,2011,241,7.284620103,0.02514935,-80.65066033,0.071076263,20.0507647,1.442628059,0.655282058,21.13211766,-37.28008996
hwrc,l,warmed,l3,betpa,8026,angio,2009,176,15.39843272,0.410724305,303.7692299,0.127204875,24.26430384,1.471574981,0.271325621,21.13211766,59.59369146
hwrc,l,warmed,l3,betpa,8028,angio,2009,196,11.31860927,0.119864373,224.678669,0.1265475,21.71384239,1.046157041,0.464388309,21.13211766,58.00075323
hwrc,l,warmed,l3,betpa,8029,angio,2009,243,19.34553198,0.33125284,267.5266535,0.10380975,19.02362442,0.832793356,0.084543618,21.13211766,83.86877397
hwrc,l,warmed,l3,picgl,8031,gymno,2011,214,3.64151537,NA,NA,0.076819113,27.07071557,1.872296741,0.775176801,16.19724024,NA
